0.000000, 6.000000
0.000600, 5.999700
0.001200, 5.999400
0.001800, 5.999100
0.002400, 5.998800
0.003000, 5.998500
0.003600, 5.998200
0.004200, 5.997900
0.004800, 5.997600
0.005400, 5.997300
0.006000, 5.997000
0.006600, 5.996700
0.007200, 5.996400
0.007800, 5.996100
0.008400, 5.995800
0.009000, 5.995500
0.009600, 5.995200
0.010200, 5.994900
0.010800, 5.994600
0.011400, 5.994300
0.012000, 5.994000
0.012600, 5.993700
0.013200, 5.993400
0.013800, 5.993100
0.014400, 5.992800
0.015000, 5.992500
0.015600, 5.992200
0.016200, 5.991900
0.016800, 5.991600
0.017400, 5.991300
0.018000, 5.991000
0.018600, 5.990700
0.019200, 5.990400
0.019800, 5.990100
0.020400, 5.989800
0.021000, 5.989500
0.021600, 5.989200
0.022200, 5.988900
0.022800, 5.988600
0.023400, 5.988300
0.024000, 5.988000
0.024600, 5.987700
0.025200, 5.987400
0.025800, 5.987100
0.026400, 5.986800
0.027000, 5.986500
0.027600, 5.986200
0.028200, 5.985900
0.028800, 5.985600
0.029400, 5.985300
0.030000, 5.985000
0.030600, 5.984700
0.031200, 5.984400
0.031800, 5.984100
0.032400, 5.983800
0.033000, 5.983500
0.033600, 5.983200
0.034200, 5.982900
0.034800, 5.982600
0.035400, 5.982300
0.036000, 5.982000
0.036600, 5.981700
0.037200, 5.981400
0.037800, 5.981100
0.038400, 5.980800
0.039000, 5.980500
0.039600, 5.980200
0.040200, 5.979900
0.040800, 5.979600
0.041400, 5.979300
0.042000, 5.979000
0.042600, 5.978700
0.043200, 5.978400
0.043800, 5.978100
0.044400, 5.977800
0.045000, 5.977500
0.045600, 5.977200
0.046200, 5.976900
0.046800, 5.976600
0.047400, 5.976300
0.048000, 5.976000
0.048600, 5.975700
0.049200, 5.975400
0.049800, 5.975100
0.050400, 5.974800
0.051000, 5.974500
0.051600, 5.974200
0.052200, 5.973900
0.052800, 5.973600
0.053400, 5.973300
0.054000, 5.973000
0.054600, 5.972700
0.055200, 5.972400
0.055800, 5.972100
0.056400, 5.971800
0.057000, 5.971500
0.057600, 5.971200
0.058200, 5.970900
0.058800, 5.970600
0.059400, 5.970300
0.060000, 5.970000
0.060600, 5.969700
0.061200, 5.969400
0.061800, 5.969100
0.062400, 5.968800
0.063000, 5.968500
0.063600, 5.968200
0.064200, 5.967900
0.064800, 5.967600
0.065400, 5.967300
0.066000, 5.967000
0.066600, 5.966700
0.067200, 5.966400
0.067800, 5.966100
0.068400, 5.965800
0.069000, 5.965500
0.069600, 5.965200
0.070200, 5.964900
0.070800, 5.964600
0.071400, 5.964300
0.072000, 5.964000
0.072600, 5.963700
0.073200, 5.963400
0.073800, 5.963100
0.074400, 5.962800
0.075000, 5.962500
0.075600, 5.962200
0.076200, 5.961900
0.076800, 5.961600
0.077400, 5.961300
0.078000, 5.961000
0.078600, 5.960700
0.079200, 5.960400
0.079800, 5.960100
0.080400, 5.959800
0.081000, 5.959500
0.081600, 5.959200
0.082200, 5.958900
0.082800, 5.958600
0.083400, 5.958300
0.084000, 5.958000
0.084600, 5.957700
0.085200, 5.957400
0.085800, 5.957100
0.086400, 5.956800
0.087000, 5.956500
0.087600, 5.956200
0.088200, 5.955900
0.088800, 5.955600
0.089400, 5.955300
0.090000, 5.955000
0.090600, 5.954700
0.091200, 5.954400
0.091800, 5.954100
0.092400, 5.953800
0.093000, 5.953500
0.093600, 5.953200
0.094200, 5.952900
0.094800, 5.952600
0.095400, 5.952300
0.096000, 5.952000
0.096600, 5.951700
0.097200, 5.951400
0.097800, 5.951100
0.098400, 5.950800
0.099000, 5.950500
0.099600, 5.950200
0.100200, 5.949900
0.100800, 5.949600
0.101400, 5.949300
0.102000, 5.949000
0.102600, 5.948700
0.103200, 5.948400
0.103800, 5.948100
0.104400, 5.947800
0.105000, 5.947500
0.105600, 5.947200
0.106200, 5.946900
0.106800, 5.946600
0.107400, 5.946300
0.108000, 5.946000
0.108600, 5.945700
0.109200, 5.945400
0.109800, 5.945100
0.110400, 5.944800
0.111000, 5.944500
0.111600, 5.944200
0.112200, 5.943900
0.112800, 5.943600
0.113400, 5.943300
0.114000, 5.943000
0.114600, 5.942700
0.115200, 5.942400
0.115800, 5.942100
0.116400, 5.941800
0.117000, 5.941500
0.117600, 5.941200
0.118200, 5.940900
0.118800, 5.940600
0.119400, 5.940300
0.120000, 5.940000
0.120600, 5.939700
0.121200, 5.939400
0.121800, 5.939100
0.122400, 5.938800
0.123000, 5.938500
0.123600, 5.938200
0.124200, 5.937900
0.124800, 5.937600
0.125400, 5.937300
0.126000, 5.937000
0.126600, 5.936700
0.127200, 5.936400
0.127800, 5.936100
0.128400, 5.935800
0.129000, 5.935500
0.129600, 5.935200
0.130200, 5.934900
0.130800, 5.934600
0.131400, 5.934300
0.132000, 5.934000
0.132600, 5.933700
0.133200, 5.933400
0.133800, 5.933100
0.134400, 5.932800
0.135000, 5.932500
0.135600, 5.932200
0.136200, 5.931900
0.136800, 5.931600
0.137400, 5.931300
0.138000, 5.931000
0.138600, 5.930700
0.139200, 5.930400
0.139800, 5.930100
0.140400, 5.929800
0.141000, 5.929500
0.141600, 5.929200
0.142200, 5.928900
0.142800, 5.928600
0.143400, 5.928300
0.144000, 5.928000
0.144600, 5.927700
0.145200, 5.927400
0.145800, 5.927100
0.146400, 5.926800
0.147000, 5.926500
0.147600, 5.926200
0.148200, 5.925900
0.148800, 5.925600
0.149400, 5.925300
0.150000, 5.925000
0.150600, 5.924700
0.151200, 5.924400
0.151800, 5.924100
0.152400, 5.923800
0.153000, 5.923500
0.153600, 5.923200
0.154200, 5.922900
0.154800, 5.922600
0.155400, 5.922300
0.156000, 5.922000
0.156600, 5.921700
0.157200, 5.921400
0.157800, 5.921100
0.158400, 5.920800
0.159000, 5.920500
0.159600, 5.920200
0.160200, 5.919900
0.160800, 5.919600
0.161400, 5.919300
0.162000, 5.919000
0.162600, 5.918700
0.163200, 5.918400
0.163800, 5.918100
0.164400, 5.917800
0.165000, 5.917500
0.165600, 5.917200
0.166200, 5.916900
0.166800, 5.916600
0.167400, 5.916300
0.168000, 5.916000
0.168600, 5.915700
0.169200, 5.915400
0.169800, 5.915100
0.170400, 5.914800
0.171000, 5.914500
0.171600, 5.914200
0.172200, 5.913900
0.172800, 5.913600
0.173400, 5.913300
0.174000, 5.913000
0.174600, 5.912700
0.175200, 5.912400
0.175800, 5.912100
0.176400, 5.911800
0.177000, 5.911500
0.177600, 5.911200
0.178200, 5.910900
0.178800, 5.910600
0.179400, 5.910300
0.180000, 5.910000
0.180600, 5.909700
0.181200, 5.909400
0.181800, 5.909100
0.182400, 5.908800
0.183000, 5.908500
0.183600, 5.908200
0.184200, 5.907900
0.184800, 5.907600
0.185400, 5.907300
0.186000, 5.907000
0.186600, 5.906700
0.187200, 5.906400
0.187800, 5.906100
0.188400, 5.905800
0.189000, 5.905500
0.189600, 5.905200
0.190200, 5.904900
0.190800, 5.904600
0.191400, 5.904300
0.192000, 5.904000
0.192600, 5.903700
0.193200, 5.903400
0.193800, 5.903100
0.194400, 5.902800
0.195000, 5.902500
0.195600, 5.902200
0.196200, 5.901900
0.196800, 5.901600
0.197400, 5.901300
0.198000, 5.901000
0.198600, 5.900700
0.199200, 5.900400
0.199800, 5.900100
0.200400, 5.899800
0.201000, 5.899500
0.201600, 5.899200
0.202200, 5.898900
0.202800, 5.898600
0.203400, 5.898300
0.204000, 5.898000
0.204600, 5.897700
0.205200, 5.897400
0.205800, 5.897100
0.206400, 5.896800
0.207000, 5.896500
0.207600, 5.896200
0.208200, 5.895900
0.208800, 5.895600
0.209400, 5.895300
0.210000, 5.895000
0.210600, 5.894700
0.211200, 5.894400
0.211800, 5.894100
0.212400, 5.893800
0.213000, 5.893500
0.213600, 5.893200
0.214200, 5.892900
0.214800, 5.892600
0.215400, 5.892300
0.216000, 5.892000
0.216600, 5.891700
0.217200, 5.891400
0.217800, 5.891100
0.218400, 5.890800
0.219000, 5.890500
0.219600, 5.890200
0.220200, 5.889900
0.220800, 5.889600
0.221400, 5.889300
0.222000, 5.889000
0.222600, 5.888700
0.223200, 5.888400
0.223800, 5.888100
0.224400, 5.887800
0.225000, 5.887500
0.225600, 5.887200
0.226200, 5.886900
0.226800, 5.886600
0.227400, 5.886300
0.228000, 5.886000
0.228600, 5.885700
0.229200, 5.885400
0.229800, 5.885100
0.230400, 5.884800
0.231000, 5.884500
0.231600, 5.884200
0.232200, 5.883900
0.232800, 5.883600
0.233400, 5.883300
0.234000, 5.883000
0.234600, 5.882700
0.235200, 5.882400
0.235800, 5.882100
0.236400, 5.881800
0.237000, 5.881500
0.237600, 5.881200
0.238200, 5.880900
0.238800, 5.880600
0.239400, 5.880300
0.240000, 5.880000
0.240600, 5.879700
0.241200, 5.879400
0.241800, 5.879100
0.242400, 5.878800
0.243000, 5.878500
0.243600, 5.878200
0.244200, 5.877900
0.244800, 5.877600
0.245400, 5.877300
0.246000, 5.877000
0.246600, 5.876700
0.247200, 5.876400
0.247800, 5.876100
0.248400, 5.875800
0.249000, 5.875500
0.249600, 5.875200
0.250200, 5.874900
0.250800, 5.874600
0.251400, 5.874300
0.252000, 5.874000
0.252600, 5.873700
0.253200, 5.873400
0.253800, 5.873100
0.254400, 5.872800
0.255000, 5.872500
0.255600, 5.872200
0.256200, 5.871900
0.256800, 5.871600
0.257400, 5.871300
0.258000, 5.871000
0.258600, 5.870700
0.259200, 5.870400
0.259800, 5.870100
0.260400, 5.869800
0.261000, 5.869500
0.261600, 5.869200
0.262200, 5.868900
0.262800, 5.868600
0.263400, 5.868300
0.264000, 5.868000
0.264600, 5.867700
0.265200, 5.867400
0.265800, 5.867100
0.266400, 5.866800
0.267000, 5.866500
0.267600, 5.866200
0.268200, 5.865900
0.268800, 5.865600
0.269400, 5.865300
0.270000, 5.865000
0.270600, 5.864700
0.271200, 5.864400
0.271800, 5.864100
0.272400, 5.863800
0.273000, 5.863500
0.273600, 5.863200
0.274200, 5.862900
0.274800, 5.862600
0.275400, 5.862300
0.276000, 5.862000
